psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat
15.767139,0.399706,-1.165758,2.002772,15.767427,-1.165910,2.014407,0.404209
15.767199,0.399707,-1.169756,2.002673,15.767488,-1.169906,2.014314,0.404207
15.767260,0.399707,-1.173755,2.002575,15.767549,-1.173902,2.014221,0.404205
15.767321,0.399707,-1.177753,2.002476,15.767609,-1.177899,2.014127,0.404203
15.767382,0.399707,-1.181751,2.002377,15.767670,-1.181895,2.014032,0.404202
15.767443,0.399708,-1.185749,2.002278,15.767730,-1.185892,2.013938,0.404200
15.767504,0.399708,-1.189748,2.002178,15.767791,-1.189888,2.013843,0.404198
15.767565,0.399708,-1.193746,2.002078,15.767852,-1.193884,2.013748,0.404197
15.767626,0.399709,-1.197744,2.001978,15.767912,-1.197881,2.013652,0.404195
15.767687,0.399709,-1.201742,2.001877,15.767973,-1.201877,2.013556,0.404193
15.767748,0.399709,-1.205740,2.001776,15.768034,-1.205873,2.013460,0.404191
15.767808,0.399709,-1.209739,2.001674,15.768094,-1.209870,2.013363,0.404190
15.767869,0.399710,-1.213737,2.001573,15.768155,-1.213866,2.013266,0.404188
15.767930,0.399710,-1.217735,2.001471,15.768216,-1.217863,2.013169,0.404186
15.767991,0.399710,-1.221733,2.001368,15.768277,-1.221859,2.013071,0.404185
15.768052,0.399711,-1.225731,2.001265,15.768337,-1.225855,2.012974,0.404183
15.768114,0.399711,-1.229729,2.001162,15.768398,-1.229851,2.012875,0.404181
15.768175,0.399711,-1.233727,2.001059,15.768459,-1.233848,2.012777,0.404179
15.768236,0.399712,-1.237726,2.000955,15.768520,-1.237844,2.012678,0.404178
15.768297,0.399712,-1.241724,2.000851,15.768581,-1.241840,2.012578,0.404176
15.768358,0.399712,-1.245722,2.000747,15.768641,-1.245837,2.012479,0.404174
15.768419,0.399712,-1.249720,2.000642,15.768702,-1.249833,2.012379,0.404173
15.768480,0.399713,-1.253718,2.000537,15.768763,-1.253829,2.012279,0.404171
15.768541,0.399713,-1.257716,2.000432,15.768824,-1.257825,2.012178,0.404169
15.768602,0.399713,-1.261714,2.000326,15.768885,-1.261822,2.012077,0.404167
15.768664,0.399713,-1.265712,2.000220,15.768946,-1.265818,2.011976,0.404166
15.768725,0.399714,-1.269710,2.000114,15.769007,-1.269814,2.011874,0.404164
15.768786,0.399714,-1.273708,2.000007,15.769068,-1.273810,2.011772,0.404162
15.768847,0.399714,-1.277706,1.999900,15.769129,-1.277807,2.011670,0.404161
15.768908,0.399715,-1.281704,1.999793,15.769190,-1.281803,2.011567,0.404159
15.768970,0.399715,-1.285702,1.999685,15.769251,-1.285799,2.011464,0.404157
15.769031,0.399715,-1.289700,1.999577,15.769312,-1.289795,2.011361,0.404155
15.769092,0.399715,-1.293698,1.999469,15.769373,-1.293791,2.011257,0.404154
15.769154,0.399716,-1.297696,1.999360,15.769434,-1.297788,2.011153,0.404152
15.769215,0.399716,-1.301694,1.999251,15.769495,-1.301784,2.011049,0.404150
15.769276,0.399716,-1.305692,1.999142,15.769556,-1.305780,2.010944,0.404149
15.769338,0.399716,-1.309690,1.999032,15.769617,-1.309776,2.010839,0.404147
15.769399,0.399717,-1.313688,1.998922,15.769678,-1.313772,2.010734,0.404145
15.769460,0.399717,-1.317686,1.998812,15.769739,-1.317768,2.010628,0.404144
15.769522,0.399717,-1.321684,1.998701,15.769800,-1.321764,2.010522,0.404142
15.769583,0.399718,-1.325682,1.998590,15.769861,-1.325761,2.010416,0.404140
15.769645,0.399718,-1.329680,1.998479,15.769923,-1.329757,2.010310,0.404139
15.769706,0.399718,-1.333678,1.998367,15.769984,-1.333753,2.010203,0.404137
15.769768,0.399718,-1.337676,1.998255,15.770045,-1.337749,2.010095,0.404135
15.769829,0.399719,-1.341674,1.998143,15.770106,-1.341745,2.009988,0.404133
15.769891,0.399719,-1.345671,1.998030,15.770167,-1.345741,2.009880,0.404132
15.769952,0.399719,-1.349669,1.997917,15.770229,-1.349737,2.009771,0.404130
15.770014,0.399719,-1.353667,1.997804,15.770290,-1.353733,2.009663,0.404128
15.770075,0.399720,-1.357665,1.997690,15.770351,-1.357729,2.009554,0.404127
15.770137,0.399720,-1.361663,1.997576,15.770413,-1.361725,2.009445,0.404125
15.770198,0.399720,-1.365661,1.997462,15.770474,-1.365721,2.009335,0.404123
15.770260,0.399720,-1.369659,1.997348,15.770535,-1.369717,2.009225,0.404122
15.770322,0.399721,-1.373656,1.997233,15.770597,-1.373713,2.009115,0.404120
15.770383,0.399721,-1.377654,1.997117,15.770658,-1.377709,2.009004,0.404118
15.770445,0.399721,-1.381652,1.997002,15.770719,-1.381705,2.008893,0.404117
15.770507,0.399721,-1.385650,1.996886,15.770781,-1.385701,2.008782,0.404115
15.770569,0.399722,-1.389647,1.996770,15.770842,-1.389697,2.008670,0.404113
15.770630,0.399722,-1.393645,1.996653,15.770904,-1.393693,2.008558,0.404112
15.770692,0.399722,-1.397643,1.996536,15.770965,-1.397689,2.008446,0.404110
15.770754,0.399722,-1.401641,1.996419,15.771027,-1.401685,2.008333,0.404108
15.770816,0.399723,-1.405638,1.996302,15.771088,-1.405681,2.008220,0.404107
15.770877,0.399723,-1.409636,1.996184,15.771150,-1.409677,2.008107,0.404105
15.770939,0.399723,-1.413634,1.996065,15.771211,-1.413673,2.007994,0.404103
15.771001,0.399723,-1.417632,1.995947,15.771273,-1.417669,2.007880,0.404102
15.771063,0.399724,-1.421629,1.995828,15.771335,-1.421665,2.007765,0.404100
15.771125,0.399724,-1.425627,1.995709,15.771396,-1.425661,2.007651,0.404098
15.771187,0.399724,-1.429625,1.995589,15.771458,-1.429656,2.007536,0.404097
15.771249,0.399724,-1.433622,1.995470,15.771520,-1.433652,2.007421,0.404095
15.771311,0.399724,-1.437620,1.995349,15.771581,-1.437648,2.007305,0.404093
15.771373,0.399725,-1.441618,1.995229,15.771643,-1.441644,2.007189,0.404092
15.771435,0.399725,-1.445615,1.995108,15.771705,-1.445640,2.007073,0.404090
15.771497,0.399725,-1.449613,1.994987,15.771766,-1.449636,2.006956,0.404088
15.771559,0.399725,-1.453610,1.994865,15.771828,-1.453632,2.006839,0.404087
15.771621,0.399726,-1.457608,1.994744,15.771890,-1.457627,2.006722,0.404085
15.771683,0.399726,-1.461606,1.994621,15.771952,-1.461623,2.006604,0.404083
15.771745,0.399726,-1.465603,1.994499,15.772014,-1.465619,2.006487,0.404082
15.771807,0.399726,-1.469601,1.994376,15.772075,-1.469615,2.006368,0.404080
15.771869,0.399727,-1.473598,1.994253,15.772137,-1.473611,2.006250,0.404078
15.771932,0.399727,-1.477596,1.994130,15.772199,-1.477606,2.006131,0.404077
15.771994,0.399727,-1.481593,1.994006,15.772261,-1.481602,2.006012,0.404075
15.772056,0.399727,-1.485591,1.993882,15.772323,-1.485598,2.005892,0.404074
15.772118,0.399727,-1.489588,1.993757,15.772385,-1.489594,2.005772,0.404072
15.772181,0.399728,-1.493586,1.993633,15.772447,-1.493589,2.005652,0.404070
15.772243,0.399728,-1.497583,1.993507,15.772509,-1.497585,2.005531,0.404069
15.772305,0.399728,-1.501581,1.993382,15.772571,-1.501581,2.005411,0.404067
15.772368,0.399728,-1.505578,1.993256,15.772633,-1.505577,2.005289,0.404065
15.772430,0.399729,-1.509576,1.993130,15.772695,-1.509572,2.005168,0.404064
15.772492,0.399729,-1.513573,1.993004,15.772757,-1.513568,2.005046,0.404062
15.772555,0.399729,-1.517571,1.992877,15.772819,-1.517564,2.004924,0.404060
15.772617,0.399729,-1.521568,1.992750,15.772881,-1.521559,2.004801,0.404059
15.772680,0.399729,-1.525566,1.992623,15.772944,-1.525555,2.004678,0.404057
15.772742,0.399730,-1.529563,1.992495,15.773006,-1.529551,2.004555,0.404056
15.772805,0.399730,-1.533560,1.992367,15.773068,-1.533546,2.004432,0.404054
15.772867,0.399730,-1.537558,1.992239,15.773130,-1.537542,2.004308,0.404052
15.772930,0.399730,-1.541555,1.992110,15.773192,-1.541537,2.004184,0.404051
15.772992,0.399730,-1.545553,1.991981,15.773255,-1.545533,2.004059,0.404049
15.773055,0.399731,-1.549550,1.991852,15.773317,-1.549529,2.003934,0.404047
15.773117,0.399731,-1.553547,1.991722,15.773379,-1.553524,2.003809,0.404046
15.773180,0.399731,-1.557545,1.991592,15.773442,-1.557520,2.003684,0.404044
15.773243,0.399731,-1.561542,1.991462,15.773504,-1.561515,2.003558,0.404042
15.773305,0.399732,-1.565539,1.991331,15.773566,-1.565511,2.003432,0.404041
15.773368,0.399732,-1.569537,1.991200,15.773629,-1.569506,2.003305,0.404039
15.773431,0.399732,-1.573534,1.991069,15.773691,-1.573502,2.003178,0.404038
15.773493,0.399732,-1.577531,1.990937,15.773754,-1.577497,2.003051,0.404036
15.773556,0.399732,-1.581528,1.990805,15.773816,-1.581493,2.002924,0.404034
15.773619,0.399733,-1.585526,1.990673,15.773879,-1.585488,2.002796,0.404033
15.773682,0.399733,-1.589523,1.990540,15.773941,-1.589484,2.002668,0.404031
15.773745,0.399733,-1.593520,1.990407,15.774004,-1.593479,2.002539,0.404030
15.773808,0.399733,-1.597517,1.990274,15.774066,-1.597475,2.002411,0.404028
15.773870,0.399733,-1.601514,1.990140,15.774129,-1.601470,2.002281,0.404026
15.773933,0.399734,-1.605512,1.990007,15.774192,-1.605466,2.002152,0.404025
15.773996,0.399734,-1.609509,1.989872,15.774254,-1.609461,2.002022,0.404023
15.774059,0.399734,-1.613506,1.989738,15.774317,-1.613457,2.001892,0.404022
15.774122,0.399734,-1.617503,1.989603,15.774380,-1.617452,2.001762,0.404020
15.774185,0.399734,-1.621500,1.989468,15.774442,-1.621448,2.001631,0.404018
15.774248,0.399735,-1.625498,1.989332,15.774505,-1.625443,2.001500,0.404017
15.774311,0.399735,-1.629495,1.989196,15.774568,-1.629438,2.001368,0.404015
15.774375,0.399735,-1.633492,1.989060,15.774631,-1.633434,2.001237,0.404014
15.774438,0.399735,-1.637489,1.988923,15.774694,-1.637429,2.001105,0.404012
15.774501,0.399735,-1.641486,1.988787,15.774756,-1.641424,2.000972,0.404010
15.774564,0.399736,-1.645483,1.988649,15.774819,-1.645420,2.000839,0.404009
15.774627,0.399736,-1.649480,1.988512,15.774882,-1.649415,2.000706,0.404007
15.774690,0.399736,-1.653477,1.988374,15.774945,-1.653410,2.000573,0.404006
15.774754,0.399736,-1.657474,1.988236,15.775008,-1.657406,2.000439,0.404004
15.774817,0.399736,-1.661471,1.988098,15.775071,-1.661401,2.000305,0.404002
15.774880,0.399737,-1.665468,1.987959,15.775134,-1.665396,2.000171,0.404001
15.774944,0.399737,-1.669465,1.987820,15.775197,-1.669391,2.000036,0.403999
15.775007,0.399737,-1.673462,1.987680,15.775260,-1.673387,1.999901,0.403998
15.775070,0.399737,-1.677459,1.987540,15.775323,-1.677382,1.999766,0.403996
15.775134,0.399737,-1.681456,1.987400,15.775386,-1.681377,1.999630,0.403994
15.775197,0.399737,-1.685453,1.987260,15.775450,-1.685372,1.999494,0.403993
15.775261,0.399738,-1.689450,1.987119,15.775513,-1.689368,1.999358,0.403991
15.775324,0.399738,-1.693447,1.986978,15.775576,-1.693363,1.999221,0.403990
15.775388,0.399738,-1.697444,1.986837,15.775639,-1.697358,1.999084,0.403988
15.775451,0.399738,-1.701441,1.986695,15.775702,-1.701353,1.998947,0.403987
15.775515,0.399738,-1.705438,1.986553,15.775766,-1.705348,1.998809,0.403985
15.775578,0.399739,-1.709435,1.986410,15.775829,-1.709344,1.998671,0.403983
15.775642,0.399739,-1.713432,1.986268,15.775892,-1.713339,1.998533,0.403982
15.775706,0.399739,-1.717429,1.986125,15.775956,-1.717334,1.998394,0.403980
15.775769,0.399739,-1.721425,1.985981,15.776019,-1.721329,1.998255,0.403979
15.775833,0.399739,-1.725422,1.985837,15.776083,-1.725324,1.998116,0.403977
15.775897,0.399739,-1.729419,1.985693,15.776146,-1.729319,1.997976,0.403976
15.775961,0.399740,-1.733416,1.985549,15.776209,-1.733314,1.997836,0.403974
15.776024,0.399740,-1.737413,1.985404,15.776273,-1.737309,1.997696,0.403972
15.776088,0.399740,-1.741409,1.985259,15.776336,-1.741304,1.997555,0.403971
15.776152,0.399740,-1.745406,1.985114,15.776400,-1.745299,1.997415,0.403969
15.776216,0.399740,-1.749403,1.984968,15.776464,-1.749295,1.997273,0.403968
15.776280,0.399740,-1.753400,1.984822,15.776527,-1.753290,1.997132,0.403966
15.776344,0.399741,-1.757397,1.984676,15.776591,-1.757285,1.996990,0.403965
15.776408,0.399741,-1.761393,1.984530,15.776655,-1.761280,1.996848,0.403963
15.776472,0.399741,-1.765390,1.984383,15.776718,-1.765275,1.996705,0.403962
15.776536,0.399741,-1.769387,1.984235,15.776782,-1.769270,1.996562,0.403960
15.776600,0.399741,-1.773383,1.984088,15.776846,-1.773265,1.996419,0.403958
15.776664,0.399742,-1.777380,1.983940,15.776909,-1.777259,1.996275,0.403957
15.776728,0.399742,-1.781377,1.983791,15.776973,-1.781254,1.996131,0.403955
15.776792,0.399742,-1.785373,1.983643,15.777037,-1.785249,1.995987,0.403954
15.776856,0.399742,-1.789370,1.983494,15.777101,-1.789244,1.995843,0.403952
15.776920,0.399742,-1.793367,1.983345,15.777165,-1.793239,1.995698,0.403951
15.776985,0.399742,-1.797363,1.983195,15.777229,-1.797234,1.995553,0.403949
15.777049,0.399743,-1.801360,1.983045,15.777293,-1.801229,1.995407,0.403948
15.777113,0.399743,-1.805356,1.982895,15.777357,-1.805224,1.995261,0.403946
15.777178,0.399743,-1.809353,1.982744,15.777421,-1.809219,1.995115,0.403945
15.777242,0.399743,-1.813350,1.982594,15.777485,-1.813214,1.994969,0.403943
15.777306,0.399743,-1.817346,1.982442,15.777549,-1.817208,1.994822,0.403942
15.777371,0.399743,-1.821343,1.982291,15.777613,-1.821203,1.994675,0.403940
15.777435,0.399744,-1.825339,1.982139,15.777677,-1.825198,1.994527,0.403938
15.777500,0.399744,-1.829336,1.981987,15.777741,-1.829193,1.994379,0.403937
15.777564,0.399744,-1.833332,1.981834,15.777805,-1.833188,1.994231,0.403935
15.777629,0.399744,-1.837329,1.981682,15.777870,-1.837182,1.994083,0.403934
15.777693,0.399744,-1.841325,1.981528,15.777934,-1.841177,1.993934,0.403932
15.777758,0.399744,-1.845322,1.981375,15.777998,-1.845172,1.993785,0.403931
15.777822,0.399744,-1.849318,1.981221,15.778062,-1.849167,1.993635,0.403929
15.777887,0.399745,-1.853315,1.981067,15.778127,-1.853161,1.993486,0.403928
15.777952,0.399745,-1.857311,1.980913,15.778191,-1.857156,1.993336,0.403926
15.778016,0.399745,-1.861307,1.980758,15.778256,-1.861151,1.993185,0.403925
15.778081,0.399745,-1.865304,1.980603,15.778320,-1.865145,1.993034,0.403923
15.778146,0.399745,-1.869300,1.980447,15.778385,-1.869140,1.992883,0.403922
15.778211,0.399745,-1.873297,1.980291,15.778449,-1.873135,1.992732,0.403920
15.778275,0.399746,-1.877293,1.980135,15.778514,-1.877129,1.992580,0.403919
15.778340,0.399746,-1.881289,1.979979,15.778578,-1.881124,1.992428,0.403917
15.778405,0.399746,-1.885286,1.979822,15.778643,-1.885119,1.992276,0.403916
15.778470,0.399746,-1.889282,1.979665,15.778707,-1.889113,1.992123,0.403914
15.778535,0.399746,-1.893278,1.979508,15.778772,-1.893108,1.991970,0.403913
15.778600,0.399746,-1.897275,1.979350,15.778837,-1.897102,1.991817,0.403911
15.778665,0.399746,-1.901271,1.979192,15.778901,-1.901097,1.991663,0.403910
15.778730,0.399747,-1.905267,1.979034,15.778966,-1.905092,1.991509,0.403908
15.778795,0.399747,-1.909263,1.978875,15.779031,-1.909086,1.991354,0.403907
15.778860,0.399747,-1.913260,1.978716,15.779096,-1.913081,1.991200,0.403905
15.778925,0.399747,-1.917256,1.978557,15.779161,-1.917075,1.991045,0.403904
15.778991,0.399747,-1.921252,1.978397,15.779225,-1.921070,1.990889,0.403902
15.779056,0.399747,-1.925248,1.978237,15.779290,-1.925064,1.990734,0.403901
15.779121,0.399748,-1.929244,1.978077,15.779355,-1.929059,1.990578,0.403899
15.779186,0.399748,-1.933241,1.977916,15.779420,-1.933053,1.990422,0.403898
15.779252,0.399748,-1.937237,1.977755,15.779485,-1.937047,1.990265,0.403896
15.779317,0.399748,-1.941233,1.977594,15.779550,-1.941042,1.990108,0.403895
15.779382,0.399748,-1.945229,1.977432,15.779615,-1.945036,1.989951,0.403893
15.779448,0.399748,-1.949225,1.977270,15.779680,-1.949031,1.989793,0.403892
15.779513,0.399748,-1.953221,1.977108,15.779746,-1.953025,1.989635,0.403890
15.779579,0.399749,-1.957217,1.976945,15.779811,-1.957019,1.989477,0.403889
15.779644,0.399749,-1.961213,1.976782,15.779876,-1.961014,1.989318,0.403887
15.779710,0.399749,-1.965209,1.976619,15.779941,-1.965008,1.989159,0.403886
15.779775,0.399749,-1.969206,1.976455,15.780006,-1.969003,1.989000,0.403884
15.779841,0.399749,-1.973202,1.976291,15.780072,-1.972997,1.988840,0.403883
15.779906,0.399749,-1.977198,1.976127,15.780137,-1.976991,1.988681,0.403882
15.779972,0.399749,-1.981194,1.975963,15.780202,-1.980985,1.988520,0.403880
15.780038,0.399750,-1.985190,1.975798,15.780268,-1.984980,1.988360,0.403879
15.780103,0.399750,-1.989186,1.975632,15.780333,-1.988974,1.988199,0.403877
15.780169,0.399750,-1.993181,1.975467,15.780399,-1.992968,1.988038,0.403876
15.780235,0.399750,-1.997177,1.975301,15.780464,-1.996962,1.987876,0.403874
15.780301,0.399750,-2.001173,1.975135,15.780530,-2.000957,1.987714,0.403873
15.780367,0.399750,-2.005169,1.974968,15.780595,-2.004951,1.987552,0.403871
15.780432,0.399750,-2.009165,1.974801,15.780661,-2.008945,1.987389,0.403870
15.780498,0.399750,-2.013161,1.974634,15.780726,-2.012939,1.987227,0.403868
15.780564,0.399751,-2.017157,1.974467,15.780792,-2.016933,1.987063,0.403867
15.780630,0.399751,-2.021153,1.974299,15.780858,-2.020928,1.986900,0.403865
15.780696,0.399751,-2.025149,1.974131,15.780924,-2.024922,1.986736,0.403864
15.780762,0.399751,-2.029145,1.973962,15.780989,-2.028916,1.986572,0.403863
15.780829,0.399751,-2.033140,1.973793,15.781055,-2.032910,1.986407,0.403861
15.780895,0.399751,-2.037136,1.973624,15.781121,-2.036904,1.986243,0.403860
15.780961,0.399751,-2.041132,1.973455,15.781187,-2.040898,1.986077,0.403858
15.781027,0.399752,-2.045128,1.973285,15.781253,-2.044892,1.985912,0.403857
15.781093,0.399752,-2.049123,1.973115,15.781319,-2.048886,1.985746,0.403855
15.781160,0.399752,-2.053119,1.972944,15.781385,-2.052880,1.985580,0.403854
15.781226,0.399752,-2.057115,1.972774,15.781451,-2.056874,1.985414,0.403853
15.781292,0.399752,-2.061111,1.972602,15.781517,-2.060868,1.985247,0.403851
15.781359,0.399752,-2.065106,1.972431,15.781583,-2.064862,1.985080,0.403850
15.781425,0.399752,-2.069102,1.972259,15.781649,-2.068856,1.984912,0.403848
15.781491,0.399752,-2.073098,1.972087,15.781715,-2.072850,1.984745,0.403847
15.781558,0.399753,-2.077093,1.971915,15.781781,-2.076844,1.984576,0.403845
15.781624,0.399753,-2.081089,1.971742,15.781847,-2.080838,1.984408,0.403844
15.781691,0.399753,-2.085085,1.971569,15.781914,-2.084832,1.984239,0.403842
15.781757,0.399753,-2.089080,1.971396,15.781980,-2.088826,1.984070,0.403841
15.781824,0.399753,-2.093076,1.971222,15.782046,-2.092820,1.983901,0.403840
15.781891,0.399753,-2.097071,1.971048,15.782113,-2.096814,1.983731,0.403838
15.781957,0.399753,-2.101067,1.970873,15.782179,-2.100808,1.983561,0.403837
15.782024,0.399753,-2.105063,1.970699,15.782245,-2.104802,1.983391,0.403835
15.782091,0.399754,-2.109058,1.970524,15.782312,-2.108795,1.983220,0.403834
15.782158,0.399754,-2.113054,1.970348,15.782378,-2.112789,1.983049,0.403833
15.782225,0.399754,-2.117049,1.970173,15.782445,-2.116783,1.982878,0.403831
15.782291,0.399754,-2.121045,1.969997,15.782511,-2.120777,1.982706,0.403830
15.782358,0.399754,-2.125040,1.969820,15.782578,-2.124771,1.982534,0.403828
15.782425,0.399754,-2.129036,1.969644,15.782645,-2.128764,1.982361,0.403827
15.782492,0.399754,-2.133031,1.969467,15.782711,-2.132758,1.982189,0.403826
15.782559,0.399754,-2.137026,1.969289,15.782778,-2.136752,1.982016,0.403824
15.782626,0.399755,-2.141022,1.969112,15.782845,-2.140746,1.981842,0.403823
15.782693,0.399755,-2.145017,1.968934,15.782912,-2.144739,1.981669,0.403821
15.782760,0.399755,-2.149013,1.968755,15.782978,-2.148733,1.981495,0.403820
15.782828,0.399755,-2.153008,1.968577,15.783045,-2.152727,1.981320,0.403819
15.782895,0.399755,-2.157003,1.968398,15.783112,-2.156720,1.981146,0.403817
15.782962,0.399755,-2.160999,1.968218,15.783179,-2.160714,1.980971,0.403816
15.783029,0.399755,-2.164994,1.968039,15.783246,-2.164707,1.980796,0.403814
15.783097,0.399755,-2.168989,1.967859,15.783313,-2.168701,1.980620,0.403813
15.783164,0.399756,-2.172985,1.967679,15.783380,-2.172695,1.980444,0.403812
15.783231,0.399756,-2.176980,1.967498,15.783447,-2.176688,1.980268,0.403810
15.783299,0.399756,-2.180975,1.967317,15.783514,-2.180682,1.980091,0.403809
15.783366,0.399756,-2.184971,1.967136,15.783582,-2.184675,1.979914,0.403807
15.783434,0.399756,-2.188966,1.966954,15.783649,-2.188669,1.979737,0.403806
15.783501,0.399756,-2.192961,1.966772,15.783716,-2.192662,1.979559,0.403805
15.783569,0.399756,-2.196956,1.966590,15.783783,-2.196656,1.979381,0.403803
15.783636,0.399756,-2.200951,1.966407,15.783851,-2.200649,1.979203,0.403802
15.783704,0.399756,-2.204947,1.966224,15.783918,-2.204643,1.979025,0.403801
15.783772,0.399757,-2.208942,1.966041,15.783985,-2.208636,1.978846,0.403799
15.783839,0.399757,-2.212937,1.965858,15.784053,-2.212630,1.978666,0.403798
15.783907,0.399757,-2.216932,1.965674,15.784120,-2.216623,1.978487,0.403796
15.783975,0.399757,-2.220927,1.965490,15.784188,-2.220617,1.978307,0.403795
15.784043,0.399757,-2.224922,1.965305,15.784255,-2.224610,1.978127,0.403794
15.784110,0.399757,-2.228917,1.965120,15.784323,-2.228603,1.977946,0.403792
15.784178,0.399757,-2.232912,1.964935,15.784390,-2.232597,1.977765,0.403791
15.784246,0.399757,-2.236907,1.964749,15.784458,-2.236590,1.977584,0.403790
15.784314,0.399757,-2.240902,1.964564,15.784526,-2.240583,1.977403,0.403788
15.784382,0.399758,-2.244897,1.964377,15.784593,-2.244577,1.977221,0.403787
15.784450,0.399758,-2.248892,1.964191,15.784661,-2.248570,1.977039,0.403786
15.784518,0.399758,-2.252887,1.964004,15.784729,-2.252563,1.976856,0.403784
15.784587,0.399758,-2.256882,1.963817,15.784797,-2.256556,1.976673,0.403783
15.784655,0.399758,-2.260877,1.963629,15.784865,-2.260550,1.976490,0.403781
15.784723,0.399758,-2.264872,1.963441,15.784933,-2.264543,1.976306,0.403780
15.784791,0.399758,-2.268867,1.963253,15.785001,-2.268536,1.976123,0.403779
15.784859,0.399758,-2.272862,1.963065,15.785069,-2.272529,1.975939,0.403777
15.784928,0.399758,-2.276857,1.962876,15.785137,-2.276522,1.975754,0.403776
15.784996,0.399759,-2.280852,1.962687,15.785205,-2.280516,1.975569,0.403775
15.785065,0.399759,-2.284847,1.962497,15.785273,-2.284509,1.975384,0.403773
15.785133,0.399759,-2.288842,1.962307,15.785341,-2.288502,1.975199,0.403772
15.785201,0.399759,-2.292836,1.962117,15.785409,-2.292495,1.975013,0.403771
15.785270,0.399759,-2.296831,1.961927,15.785477,-2.296488,1.974827,0.403769
15.785339,0.399759,-2.300826,1.961736,15.785546,-2.300481,1.974640,0.403768
15.785407,0.399759,-2.304821,1.961545,15.785614,-2.304474,1.974453,0.403767
15.785476,0.399759,-2.308815,1.961353,15.785682,-2.308467,1.974266,0.403765
15.785544,0.399759,-2.312810,1.961162,15.785751,-2.312460,1.974079,0.403764
15.785613,0.399759,-2.316805,1.960970,15.785819,-2.316453,1.973891,0.403763
15.785682,0.399760,-2.320800,1.960777,15.785888,-2.320446,1.973703,0.403761
15.785751,0.399760,-2.324794,1.960584,15.785956,-2.324439,1.973514,0.403760
15.785819,0.399760,-2.328789,1.960391,15.786025,-2.328432,1.973326,0.403759
15.785888,0.399760,-2.332784,1.960198,15.786093,-2.332425,1.973137,0.403757
15.785957,0.399760,-2.336778,1.960004,15.786162,-2.336418,1.972947,0.403756
15.786026,0.399760,-2.340773,1.959810,15.786230,-2.340411,1.972757,0.403755
15.786095,0.399760,-2.344768,1.959615,15.786299,-2.344404,1.972567,0.403754
15.786164,0.399760,-2.348762,1.959421,15.786368,-2.348397,1.972377,0.403752
15.786233,0.399760,-2.352757,1.959226,15.786437,-2.352390,1.972186,0.403751
15.786302,0.399761,-2.356751,1.959030,15.786506,-2.356382,1.971995,0.403750
15.786372,0.399761,-2.360746,1.958834,15.786574,-2.360375,1.971804,0.403748
15.786441,0.399761,-2.364740,1.958638,15.786643,-2.364368,1.971612,0.403747
15.786510,0.399761,-2.368735,1.958442,15.786712,-2.368361,1.971420,0.403746
15.786579,0.399761,-2.372729,1.958245,15.786781,-2.372354,1.971228,0.403744
15.786649,0.399761,-2.376724,1.958048,15.786850,-2.376346,1.971035,0.403743
15.786718,0.399761,-2.380718,1.957851,15.786919,-2.380339,1.970842,0.403742
15.786787,0.399761,-2.384713,1.957653,15.786988,-2.384332,1.970648,0.403740
15.786857,0.399761,-2.388707,1.957455,15.787058,-2.388325,1.970455,0.403739
15.786926,0.399761,-2.392702,1.957256,15.787127,-2.392317,1.970261,0.403738
15.786996,0.399761,-2.396696,1.957058,15.787196,-2.396310,1.970066,0.403737
15.787065,0.399762,-2.400690,1.956859,15.787265,-2.400303,1.969872,0.403735
15.787135,0.399762,-2.404685,1.956659,15.787335,-2.404295,1.969676,0.403734
15.787204,0.399762,-2.408679,1.956459,15.787404,-2.408288,1.969481,0.403733
15.787274,0.399762,-2.412673,1.956259,15.787473,-2.412280,1.969285,0.403731
15.787344,0.399762,-2.416668,1.956059,15.787543,-2.416273,1.969089,0.403730
15.787414,0.399762,-2.420662,1.955858,15.787612,-2.420266,1.968893,0.403729
15.787483,0.399762,-2.424656,1.955657,15.787682,-2.424258,1.968696,0.403728
15.787553,0.399762,-2.428650,1.955456,15.787751,-2.428251,1.968499,0.403726
15.787623,0.399762,-2.432645,1.955254,15.787821,-2.432243,1.968302,0.403725
15.787693,0.399762,-2.436639,1.955052,15.787891,-2.436236,1.968104,0.403724
15.787763,0.399763,-2.440633,1.954850,15.787960,-2.440228,1.967906,0.403723
15.787833,0.399763,-2.444627,1.954647,15.788030,-2.444221,1.967708,0.403721
15.787903,0.399763,-2.448621,1.954444,15.788100,-2.448213,1.967509,0.403720
15.787973,0.399763,-2.452616,1.954241,15.788170,-2.452205,1.967310,0.403719
15.788043,0.399763,-2.456610,1.954037,15.788240,-2.456198,1.967111,0.403717
15.788114,0.399763,-2.460604,1.953833,15.788309,-2.460190,1.966911,0.403716
15.788184,0.399763,-2.464598,1.953628,15.788379,-2.464183,1.966711,0.403715
15.788254,0.399763,-2.468592,1.953424,15.788449,-2.468175,1.966511,0.403714
15.788324,0.399763,-2.472586,1.953219,15.788519,-2.472167,1.966310,0.403712
15.788395,0.399763,-2.476580,1.953013,15.788589,-2.476160,1.966109,0.403711
15.788465,0.399763,-2.480574,1.952808,15.788660,-2.480152,1.965908,0.403710
15.788535,0.399764,-2.484568,1.952602,15.788730,-2.484144,1.965706,0.403709
15.788606,0.399764,-2.488562,1.952395,15.788800,-2.488136,1.965504,0.403707
